Phone Number,Target,Count
an,311181118509653246641995139550274231129,1
an,311314611756401640592702388483418478327,1
an,311327908055546056757756513142285677928,2
an,311330245647002715659613177530634076979,1
an,311345817208328619719746856123306788723,1
an,311368680980108367082062388461072234139,1
an,311423823461363130351550393793493765759,1
an,311504247995115989380019634801145708742,1
an,31154755388271668311279667107479275861,1
an,311553223249317099962499936622477900874,1
an,311564875411994414634571273770684123862,4
an,311573726476081151003708009655802583517,1
an,311626858985336124137261090899851769827,1
an,311650204679489142826986623222032557831,2
an,311719617114570050923749504695915316359,1
an,311721300009560370260317043611027083862,1
an,311808673476464940781060441543666115846,1
an,311859152202114921471510824186635949076,2
an,311897148398533217854382724555444214210,1
an,312006598798525772826614341020660834662,1
an,312017461229501126213673211919694464198,3
an,312052249714306349457967653240153761978,3
an,31208516071365669557258454907454132406,1
an,312099452821043235798038766927597138098,1
an,312165264052185335661488387151898679879,1
an,31219913214364386477204819601596999752,1
an,312225520701226146668631035534658276309,1
an,312268003619752940595447960361929511173,1
an,312303753558148782200640444108415173492,1
an,312308705629962117702759710027939453321,1
an,312313357788130019724996202270059957909,1
an,312336398694436023379740175488986398892,1
an,312388040918326104678004547028653040454,3
an,312396436435192240508622181522047341889,1
an,312435195318615555076123335966866780467,1
an,312473953859368933640956824239854316652,2
an,312480589881286844757757524351539629476,1
an,312520717957553745414547214073150002181,1
an,312520830174277126114262080971195404738,1
an,312533108834052076845782158177847309880,2
an,312542799751299599680249191429912608748,1
an,312609445744646612027270941692413276124,1
an,312620021488356351955688918535571082574,1
an,312666618528860063482292980823027656639,1
an,31271244169007972889651069361906329271,1
an,312821914987051364984211184993108654067,1
an,312870846137128802801090587277644444624,1
an,312878429549424521982083652547682101775,3
an,312881861332519936413961628722956898647,1
an,31306485070878232974246647600508016497,1
an,313191669508904818990811598276524782729,3
an,313297276529274168763662504999277218352,1
an,31333043889684716174354553470205028559,1
an,313371154284732352813583602446306681546,3
an,313392487520825211350801125242688211267,1
an,31341916688456329334929791653162099934,4
an,313425073897865395189645146302016967156,3
an,313548387573181385722299997797273106327,2
an,313602746576720173025498669683964798624,1
an,313611508510792347586315585688749185125,1
an,313621099717061711681385629598162955758,2
an,313663461993456076500751145245177392408,1
an,313727166896104045287050132913359087577,1
an,313794280989341398928799867917597867997,1
an,313839295248389423708010483845925780986,1
an,313893981409927229022775569307657348216,3
an,313951046666491125970615693100487055850,3
an,314039596111999648238938234581221398483,1
an,314047407802682397000194950474678544559,1
an,314049851996690706730463240298177030284,3
an,314075528164434054771475589387351420231,1
an,314123220751501919711815024004133156601,1
an,314142969070408435463845580516042860365,1
an,314147849797755894241394320804520856261,2
an,31415524586336213528005759445612063730,2
an,314170949624036968166865601110884833987,3
an,314228765275179190139415644267484544885,1
an,314287669073109886227587711018632264937,1
an,314302252063688884843392081821545784481,1
an,314302545812621517181275519613059773085,1
an,314329454440211680447571997181576417100,4
an,314364044416051008922544019941006659826,1
an,314427601024309451281362607991597787667,1
an,31449299830739897334948349521953317121,1
an,31450254700559163430452499616121887213,1
an,314596756230041545422632462936472238934,2
an,31461379023228657151532024536355036076,1
an,314673017465232089842945210114422072075,2
an,314708862176259004953620104805215124031,3
an,314752658210090342317325784540692839243,1
an,314890446886454740125258109911948901670,2
an,314913026680080914993250514182989562284,2
an,314918048234284389025665417578590338272,1
an,314979749680513281356709195438438828275,1
an,315014235978870729701267520061493353785,1
an,315029428268146185291807504350071139800,1
an,31508233372016424038908045033993129151,1
an,315087770538342836631609465479668055331,2
an,315096507569880266431578725726743199880,1
an,315100107220216409234180686035664534344,1
an,315104364892088201647462489052735304982,1
an,315123256702126888881515876737980339638,1
an,315150144990996878450256610178401547739,1
an,315150146920501690568041199818391746186,1
an,315178053436494363312608913108565322257,4
an,315179791131328053149358523842528980573,1
an,31520796027138282596999847920057019030,1
an,315235953843292087172871873722120771333,2
an,31524002834116992635026800827571185646,2
an,315299333346726253257877894612631590814,3
an,31530968203541216575479752671949267946,1
an,315323061770445466491465271963725513936,2
an,315325499523074594113739219847097539208,1
an,315382997403569142880929895526915428450,2
an,31540997962563765318151531337159108571,1
an,315410145259064359224516489947002394924,2
an,315419544638642409026345330010740400801,1
an,315550906093192993333895046440530925591,2
an,315556458597907568812269237377089052946,1
an,315595699842229997290012537722716102295,1
an,315738240545633489398603431404144295953,1
an,315749755404790491883316704081215098495,1
an,315782695359553132415439722398303761380,1
an,315807240427492211917354688102571325372,1
an,315898618075030014457492709573061150677,2
an,315908797818401938460302543613763421535,1
an,315917473042089595031545864474375107789,1
an,31593835234437286702812188328530398446,1
an,31601122964424610500192281262496553085,1
an,316050114959679257691334904690283894018,1
an,316162497776909548114432664684794652278,1
an,31619396314743270116936077487351231560,1
an,316195866236836100454998522681503432939,1
an,316257846434769868122653428993962748510,3
an,316260269506188083717562543238099644736,2
an,316298879256189866994939087688366502039,1
an,316367366103893164116968238542044493915,1
an,316374497666321565300036178893583329995,1
an,316408466636816693487731155548415894185,1
an,316452789048551956577831955156566951919,2
an,316453617473423902135838678971695067835,2
an,316462813667678900017078130686079309777,1
an,316472261193351499764468774826336038472,1
an,31647796755021317834009146445081612402,1
an,316490571520211372072212832802632138777,1
an,31651269383229035781201286145574643745,2
an,316580691189769328058775152124307289304,2
an,316610647035230392916582420378663793454,1
an,316678323970722352353795327666045800129,1
an,316695432630268101789189767483989161326,1
an,316698758854304601637332784311065897011,1
an,316756034071603010413025134118643894453,1
an,316765260654862080839785284377766638809,1
an,316787989345834353102018823704932611705,1
an,316791577624733775224673818908505586887,1
an,316922408906888679402870348177730863519,1
an,31697446069193803386414755826104063592,1
an,317095137055775088163963133439433549088,1
an,317099097970459594400472715672997366963,1
an,317127883122706405821368724499026056411,4
an,317170469857793577984370104929008780266,2
an,317292628181723738467933187315862043698,1
an,317306783837105740589156691967688772806,1
an,317378235886202515995887093211447100287,1
an,317384285517041354229264028982301985125,1
an,317500026511356386698327858034997198144,1
an,317534154568053515133479158683959533488,2
an,317570896815688164951738438625478519443,1
an,317600005180818588230957449499281685699,1
an,31761640325922228372043318270445136630,1
an,317646177137382121465237692882445616138,1
an,317681824907082647014473294875916711672,1
an,317708193846794179765191789511310122752,1
an,317751702220277399954177770177524604061,1
an,317763878684379851660825450568250557307,1
an,317774741827589012246769337990623603542,1
an,317795622647435208317272400689953014633,2
an,317806602757528679825014247463924087551,1
an,317807363020579354239455501810004527885,1
an,317861159281199681089993448296855535606,2
an,317971897786703742712740031102361229256,3
an,317992586714895820410663191228087223073,1
an,317993608682242653975920862118807661487,1
an,31801921969986824438361293839139428336,1
an,318021407784502876373827266290216547293,2
an,31804921069483771217122288833614189897,1
an,318102028473621955078939547587969203600,2
an,318117080571941338430502671640870397529,1
an,31812107147475454199393886197332754582,1
an,318245617474879406903934351799097066223,2
an,318297146854869910554440034014888888948,1
an,318322308367482941766755876724868919750,2
an,318335702232509319891685486928789973680,2
an,318375993628520319643372020813997025149,1
an,318420885683314043048338088878085725249,1
an,318502168245913565104226288214493782961,1
an,318580814643640724946803440779399308088,1
an,318591740304090015913657482178274166301,1
an,318612053950788221748181697531429492943,1
an,318680592638782868656773966775012404957,2
an,318761216402820531480661501320567227748,1
an,318819644515413533660898613469032524920,2
an,318829334467897118153838573950247884511,3
an,318936936416092320016743238388075947547,1
an,318984892469353215312351187982622172738,1
an,318989219798718376742336888985573909175,1
an,319024423028982873440298429395070461166,3
an,319025582930601009752703025531761508952,1
an,319047935830771064498117233114405090928,1
an,319116677566843095393720704417038732402,1
an,319159474846671407572219381173724335912,1
an,319165481609797373114963780773603108056,1
an,319197834726758633007813690918813114793,1
an,319199434533457319686760313940104937481,2
an,319214786032429564553568660466417758,3
an,319231710267088933098086888124954557642,1
an,319235818150884145198953159572245898922,2
an,319245328425985603324302503500247780789,1
an,319256886558710097808254503268039354221,2
an,319265076677541701017656117097379813963,1
an,319314706431551836328921846131990337772,3
an,319326469472386391979287189635541806661,1
an,319407384640040574864846692964593045436,1
an,319502882278098343479572109701277163652,1
an,319517004828900092728310603677601789615,1
an,319554638557387626378286522129413519171,1
